temperatura,humedad,viento,visibilidad,descripcion,precipitacion,direccion_viento,runway_heading,viento_cruzado,viento_frente,rafagas,techo_nubes,tipo_nubes,turbulencia,estado_pista,presion,altitud_aeropuerto,altitud_densidad,punto_rocio,riesgo_hielo,tormenta_electrica,cizalladura_viento,hora,es_noche,mes,dia_año,riesgo
13.8,53,5.7,8418,nublado,1.0,345,45,4.9,2.9,8.6,1554,dispersas,ninguna,humeda,1006,2000,2336.0,8.7,False,False,False,4,True,6,164,Seguro
23.0,50,23.7,7061,nublado,0.5,320,90,18.2,-15.2,30.8,3874,dispersas,leve,humeda,1019,2500,4060.0,8.3,False,False,False,11,False,9,260,Precaución
22.0,46,13.5,8891,despejado,0.0,33,90,11.3,7.4,18.9,14793,despejado,leve,seca,1016,2000,3320.0,8.0,False,False,False,20,False,2,33,Seguro
17.6,71,18.3,5268,lluvia_ligera,5.5,274,315,12.0,13.8,27.5,1721,nublado,moderada,mojada,1014,500,932.0,14.2,False,False,False,21,True,11,325,Precaución
19.9,39,12.1,8871,despejado,0.0,224,0,8.4,-8.7,15.7,8401,despejado,leve,seca,1024,1000,1828.0,13.1,False,False,False,11,False,1,7,Seguro
29.0,52,0.9,8672,despejado,0.0,224,225,0.0,0.9,1.4,7029,despejado,ninguna,seca,1015,2000,4160.0,18.9,False,False,False,19,False,8,228,Seguro
20.4,73,37.0,2427,granizo,24.1,333,270,33.0,16.8,51.8,522,cubierto,severa,mojada,1008,0,648.0,16.3,False,True,False,16,False,4,118,Peligro
8.1,99,10.0,2472,niebla,0.9,143,45,9.9,-1.4,15.0,158,cubierto,ninguna,humeda,1020,2500,2272.0,7.4,True,False,False,21,True,5,129,Precaución
10.0,98,10.5,2031,niebla,0.7,197,135,9.3,4.9,13.7,647,cubierto,ninguna,humeda,1009,1000,640.0,8.4,True,False,False,16,False,1,12,Precaución
16.9,96,0.1,1639,niebla,1.1,212,135,0.1,0.0,0.1,428,cubierto,ninguna,mojada,1020,1000,1468.0,16.5,False,False,False,15,False,2,30,Precaución
8.4,95,8.1,1930,niebla,1.3,48,180,6.0,-5.4,10.5,767,cubierto,ninguna,mojada,1018,2500,2308.0,8.2,True,False,False,8,False,3,89,Precaución
-1.2,87,15.5,2438,nieve,16.2,232,270,9.5,12.2,21.7,1808,cubierto,leve,nevada,1006,0,-1944.0,-5.9,False,False,False,16,False,2,56,Precaución
9.8,96,9.8,996,niebla,0.4,188,180,1.4,9.7,10.8,626,cubierto,ninguna,humeda,1007,0,-624.0,9.7,True,False,False,1,True,6,171,Precaución
18.6,29,0.7,8178,despejado,0.0,345,90,0.7,-0.2,0.8,14713,despejado,leve,seca,1022,500,1052.0,11.4,False,False,False,9,False,1,24,Seguro
13.7,98,4.2,1862,niebla,1.9,147,45,4.1,-0.9,5.0,533,cubierto,ninguna,humeda,1018,2500,2944.0,13.3,False,False,False,21,True,9,247,Precaución
29.4,43,5.7,9231,despejado,0.0,357,135,3.8,-4.2,7.4,6078,despejado,leve,seca,1025,2000,4208.0,23.1,False,False,False,5,True,7,208,Seguro
12.8,99,42.7,940,tormenta,26.8,144,0,25.1,-34.5,51.2,835,cubierto,severa,contaminada,993,2000,2216.0,12.2,False,True,True,4,True,3,68,Peligro
6.7,95,8.8,1635,niebla,0.4,99,0,8.7,-1.4,12.3,798,cubierto,ninguna,mojada,1011,1000,244.0,6.4,True,False,False,2,True,8,219,Precaución
33.1,46,12.9,8111,despejado,0.0,169,135,7.2,10.7,18.1,10482,despejado,leve,seca,1030,2000,4652.0,21.8,False,False,False,21,True,6,159,Seguro
13.1,92,9.3,1495,niebla,0.0,270,135,6.6,-6.6,13.0,353,cubierto,ninguna,mojada,1008,1000,1012.0,12.7,False,False,False,14,False,12,334,Precaución
14.3,51,9.8,6192,nublado,0.9,337,0,3.8,9.0,10.8,1596,nublado,leve,humeda,1002,2500,3016.0,6.5,False,False,False,20,False,6,150,Seguro
8.0,98,3.8,1860,niebla,1.8,357,315,2.5,2.8,5.7,106,cubierto,ninguna,humeda,1013,1000,400.0,6.6,True,False,False,13,False,1,22,Precaución
24.9,62,22.5,8913,nublado,1.4,12,45,12.3,18.9,27.0,2363,dispersas,leve,humeda,1007,0,1188.0,15.9,False,False,False,4,True,4,109,Seguro
6.4,98,4.0,863,niebla,1.0,227,0,2.9,-2.7,6.0,525,cubierto,ninguna,mojada,1010,1000,208.0,6.1,True,False,False,8,False,2,48,Precaución
20.2,31,2.9,9329,despejado,0.0,169,90,2.8,0.6,3.5,11321,despejado,ninguna,seca,1017,1000,1864.0,13.1,False,False,False,4,True,3,85,Seguro
12.9,88,47.8,2974,granizo,10.9,89,0,47.8,0.8,71.7,560,cubierto,severa,mojada,1005,1000,988.0,8.4,False,True,True,7,False,4,92,Peligro
27.8,57,11.8,7413,nublado,1.3,226,270,8.2,8.5,16.5,3504,dispersas,leve,humeda,1013,2000,4016.0,13.0,False,False,False,1,True,2,41,Seguro
16.1,93,8.4,1918,niebla,1.8,353,315,5.2,6.6,10.1,541,cubierto,ninguna,humeda,1000,2500,3232.0,14.8,False,False,False,5,True,12,350,Precaución
25.7,36,5.6,8065,despejado,0.0,316,0,3.9,4.0,7.8,13903,despejado,leve,seca,1016,2000,3764.0,15.2,False,False,False,10,False,7,197,Seguro
6.0,88,33.3,2112,lluvia_fuerte,16.0,342,135,15.1,-29.7,40.0,1307,cubierto,moderada,mojada,997,1000,160.0,1.7,False,False,True,20,False,10,288,Peligro
24.2,29,2.9,8076,despejado,0.0,182,0,0.1,-2.9,3.5,12477,despejado,ninguna,seca,1015,0,1104.0,11.4,False,False,False,4,True,8,220,Seguro
31.9,37,14.5,9492,despejado,0.0,332,225,13.9,-4.2,16.0,14788,despejado,ninguna,seca,1026,500,2648.0,17.6,False,False,False,17,False,9,244,Seguro
19.2,72,11.2,7001,nublado,0.1,244,0,10.1,-4.9,14.6,2205,dispersas,ninguna,seca,1015,2500,3604.0,15.0,False,False,False,20,False,2,36,Seguro
31.5,37,12.3,8212,despejado,0.0,202,135,11.3,4.8,16.0,7104,despejado,leve,seca,1018,1000,3220.0,25.7,False,False,False,9,False,10,293,Seguro
24.7,71,9.1,6166,nublado,0.9,344,225,8.0,-4.4,10.9,1758,nublado,ninguna,humeda,1015,1000,2404.0,21.0,False,False,False,8,False,9,263,Seguro
17.5,89,44.6,2076,tormenta,18.3,228,225,2.3,44.5,58.0,410,cubierto,moderada,contaminada,988,1000,1540.0,13.6,False,True,False,19,False,7,197,Peligro
13.4,99,45.8,2065,tormenta,16.9,317,135,1.6,-45.8,55.0,746,cubierto,severa,contaminada,984,2500,2908.0,12.7,False,True,False,11,False,6,179,Peligro
15.2,75,29.7,3692,lluvia_ligera,7.0,46,180,21.4,-20.6,35.6,2400,cubierto,leve,humeda,1014,2000,2504.0,12.6,False,False,False,4,True,3,62,Precaución
21.8,88,12.8,3205,lluvia_ligera,7.0,175,315,8.2,-9.8,14.1,2384,nublado,moderada,humeda,1011,2000,3296.0,17.1,False,False,False,5,True,2,38,Precaución
13.6,84,38.0,4080,granizo,16.9,149,90,32.6,19.6,45.6,1316,cubierto,severa,mojada,1010,0,-168.0,9.2,False,True,False,5,True,12,340,Peligro
25.5,26,18.7,8983,despejado,0.0,158,135,7.3,17.2,26.2,10178,despejado,leve,seca,1020,2500,4360.0,19.4,False,False,False,0,True,6,164,Seguro
16.5,94,11.7,2279,niebla,0.7,315,315,0.0,11.7,16.4,671,cubierto,ninguna,mojada,1002,2500,3280.0,14.6,False,False,False,13,False,11,325,Precaución
21.3,75,47.2,2906,granizo,20.1,276,270,4.9,46.9,66.1,1780,cubierto,severa,mojada,1018,500,1376.0,16.4,False,True,False,6,False,12,355,Peligro
27.1,51,9.7,7140,nublado,0.4,21,135,8.9,-3.9,13.6,3371,dispersas,leve,seca,1009,1000,2692.0,21.9,False,False,False,17,False,3,68,Seguro
13.4,50,20.8,8797,nublado,0.8,295,135,7.1,-19.5,31.2,3649,dispersas,leve,seca,1004,2500,2908.0,5.5,False,False,False,4,True,1,9,Seguro
14.9,87,13.1,5877,lluvia_ligera,3.9,3,225,8.8,-9.7,18.3,2375,nublado,leve,mojada,1009,2500,3088.0,12.1,False,True,False,12,False,11,301,Peligro
16.2,88,48.5,1515,tormenta,33.2,89,45,33.7,34.9,67.9,956,cubierto,severa,contaminada,987,2000,2624.0,13.7,False,True,True,16,False,1,17,Peligro
9.9,93,23.3,1859,lluvia_fuerte,24.7,260,90,4.0,-22.9,32.6,743,cubierto,severa,mojada,1004,2500,2488.0,9.3,True,True,False,4,True,6,178,Peligro
22.5,36,10.4,9749,despejado,0.0,91,135,7.2,7.5,11.4,10765,despejado,ninguna,seca,1019,1000,2140.0,15.4,False,False,False,0,True,5,139,Seguro
18.8,87,12.0,5830,lluvia_ligera,2.6,284,90,2.9,-11.6,15.6,1076,cubierto,leve,mojada,1017,2500,3556.0,15.0,False,False,False,1,True,9,256,Seguro
1.3,83,14.1,2720,nieve,17.6,227,0,10.3,-9.6,19.7,999,cubierto,leve,nevada,1012,2000,836.0,-1.2,True,False,False,18,False,4,110,Peligro
9.7,96,9.7,2265,niebla,2.0,207,315,9.2,-3.0,14.5,571,cubierto,ninguna,humeda,1007,0,-636.0,8.4,True,False,False,18,False,4,106,Precaución
8.4,71,14.9,3308,lluvia_ligera,4.3,148,315,3.4,-14.5,20.9,1411,nublado,moderada,humeda,1013,2500,2308.0,4.0,False,False,False,7,False,8,223,Precaución
14.2,75,23.8,6792,nublado,1.3,255,315,20.6,11.9,28.6,3437,nublado,ninguna,humeda,1019,0,-96.0,9.5,False,False,False,18,False,7,191,Precaución
15.1,41,5.0,8332,despejado,0.0,22,270,4.6,-1.9,7.0,12146,despejado,ninguna,seca,1015,500,632.0,9.9,False,False,False,0,True,10,271,Seguro
19.7,77,19.4,3744,lluvia_ligera,4.7,127,45,19.2,2.7,23.3,1124,cubierto,moderada,mojada,1002,2000,3044.0,15.3,False,False,False,8,False,2,36,Precaución
12.9,97,1.4,1429,niebla,0.3,232,90,0.9,-1.1,1.7,360,cubierto,ninguna,mojada,1017,2500,2848.0,12.5,False,False,False,21,True,11,303,Precaución
16.6,85,20.4,5588,lluvia_ligera,5.0,0,180,0.0,-20.4,22.4,2454,nublado,moderada,humeda,1020,0,192.0,12.4,False,False,False,6,False,11,316,Precaución
21.8,82,21.4,3500,lluvia_ligera,2.3,244,315,20.2,7.0,27.8,1478,nublado,leve,humeda,1006,0,816.0,17.1,False,False,False,2,True,12,337,Precaución
18.7,83,10.8,5060,lluvia_ligera,7.2,308,315,1.3,10.7,11.9,1894,nublado,leve,humeda,1020,2500,3544.0,16.3,False,False,False,23,True,10,283,Seguro
27.4,72,21.1,6730,nublado,0.2,196,90,20.3,-5.8,23.2,2429,nublado,leve,seca,1009,2000,3968.0,23.2,False,False,False,22,True,3,68,Precaución
21.9,79,16.2,4001,lluvia_ligera,6.9,29,225,4.5,-15.6,19.4,1672,cubierto,moderada,humeda,1018,500,1448.0,19.8,False,False,False,10,False,8,239,Precaución
26.4,64,5.8,7274,nublado,1.7,350,90,5.7,-1.0,7.5,2049,nublado,leve,seca,1005,2000,3848.0,12.8,False,False,False,21,True,2,37,Seguro
22.2,78,42.6,3111,granizo,17.2,186,225,26.8,33.1,51.1,1769,cubierto,severa,contaminada,1018,500,1484.0,18.0,False,True,False,0,True,11,305,Peligro
31.0,37,6.8,9094,despejado,0.0,146,0,3.8,-5.6,8.8,13043,despejado,leve,seca,1030,500,2540.0,23.6,False,False,False,10,False,11,308,Seguro
20.2,32,11.4,8573,despejado,0.0,8,0,1.6,11.3,14.8,10402,despejado,ninguna,seca,1021,0,624.0,9.4,False,False,False,12,False,10,276,Seguro
21.1,45,8.0,8331,despejado,0.0,181,135,5.8,5.6,12.0,10835,despejado,ninguna,seca,1010,500,1352.0,9.1,False,False,False,10,False,4,114,Seguro
6.1,95,1.7,1699,niebla,0.1,321,0,1.1,1.3,2.4,656,cubierto,ninguna,mojada,1007,2000,1412.0,5.3,True,False,False,5,True,9,247,Precaución
27.8,59,19.5,6360,nublado,0.4,185,0,1.7,-19.4,27.3,1843,nublado,leve,humeda,1002,1000,2776.0,20.6,False,False,False,6,False,2,31,Seguro
26.5,65,11.0,6523,nublado,1.4,151,90,9.6,5.3,14.3,2730,dispersas,leve,humeda,1001,2500,4480.0,20.4,False,False,False,13,False,8,212,Seguro
19.9,79,17.6,6028,lluvia_ligera,3.5,31,225,4.3,-17.1,22.9,1375,cubierto,leve,humeda,1020,500,1208.0,16.4,False,False,False,14,False,10,271,Seguro
16.3,70,13.3,7938,nublado,0.2,10,270,13.1,-2.3,16.0,2920,nublado,leve,humeda,1006,2000,2636.0,7.9,False,False,False,7,False,9,260,Seguro
12.5,86,17.4,4228,lluvia_ligera,4.6,3,315,12.9,11.6,20.9,1288,nublado,moderada,mojada,1000,2000,2180.0,8.2,False,False,False,7,False,10,285,Precaución
18.2,44,9.6,9107,despejado,0.0,58,90,5.1,8.1,13.4,10310,despejado,leve,seca,1023,1000,1624.0,8.7,False,False,False,1,True,5,147,Seguro
17.3,83,14.1,5055,lluvia_ligera,7.6,4,270,14.1,-1.0,19.7,2078,nublado,leve,humeda,1020,2000,2756.0,15.1,False,False,False,21,True,8,210,Seguro
34.7,33,18.5,9607,despejado,0.0,216,315,18.3,-2.9,22.2,12454,despejado,leve,seca,1019,500,2984.0,20.0,False,False,False,18,False,10,278,Seguro
24.6,68,17.8,6042,nublado,0.3,272,180,17.8,-0.6,24.9,1660,dispersas,leve,seca,1008,0,1152.0,15.0,False,False,False,4,True,10,291,Seguro
28.0,47,2.2,9425,despejado,0.0,54,135,2.2,0.3,2.6,5225,despejado,leve,seca,1014,500,2180.0,15.8,False,False,False,3,True,7,189,Seguro
9.8,87,43.7,1685,lluvia_fuerte,24.6,322,0,26.9,34.4,61.2,1401,cubierto,severa,mojada,993,0,-624.0,7.2,True,False,False,22,True,8,223,Peligro
31.1,43,9.7,9688,despejado,0.0,86,270,0.7,-9.7,10.7,7895,despejado,ninguna,seca,1020,500,2552.0,19.5,False,False,False,7,False,8,214,Seguro
9.4,92,50.1,1845,tormenta,28.1,301,0,42.9,25.8,65.1,600,cubierto,severa,mojada,1001,500,-52.0,8.8,True,True,False,0,True,12,345,Peligro
30.5,36,17.7,8237,despejado,0.0,3,0,0.9,17.7,26.5,11987,despejado,ninguna,seca,1015,500,2480.0,17.8,False,False,False,4,True,7,186,Seguro
19.1,68,20.5,7640,nublado,1.3,269,45,14.2,-14.7,28.7,3467,nublado,leve,humeda,1015,1000,1732.0,8.3,False,False,False,14,False,11,320,Seguro
18.5,42,5.9,8902,despejado,0.0,327,45,5.8,1.2,7.1,11727,despejado,ninguna,seca,1017,500,1040.0,6.8,False,False,False,14,False,4,119,Seguro
16.8,26,9.1,8215,despejado,0.0,198,225,4.1,8.1,11.8,9879,despejado,leve,seca,1022,2500,3316.0,9.1,False,False,False,11,False,5,122,Seguro
30.6,26,1.7,9978,despejado,0.0,295,315,0.6,1.6,2.4,8113,despejado,leve,seca,1024,0,1872.0,19.8,False,False,False,2,True,5,128,Seguro
22.9,60,12.9,7718,nublado,0.9,60,270,6.4,-11.2,14.2,2872,nublado,ninguna,seca,1015,0,948.0,16.9,False,False,False,22,True,12,337,Seguro
27.2,25,10.8,8772,despejado,0.0,188,45,6.5,-8.6,13.0,7775,despejado,leve,seca,1019,1000,2704.0,19.7,False,False,False,14,False,3,81,Seguro
33.2,55,12.1,8297,despejado,0.0,131,225,12.1,-0.8,16.9,10444,despejado,ninguna,seca,1028,2000,4664.0,25.3,False,False,False,17,False,7,191,Seguro
8.1,100,8.5,2320,niebla,0.6,269,225,5.9,6.1,10.2,263,cubierto,ninguna,humeda,1012,2500,2272.0,7.0,True,False,False,20,False,6,172,Precaución
8.4,75,27.9,6357,lluvia_ligera,3.2,181,0,0.5,-27.9,33.5,1664,cubierto,leve,humeda,1009,2500,2308.0,6.3,True,False,False,17,False,1,10,Precaución
10.5,99,2.2,781,niebla,1.6,159,225,2.0,0.9,2.9,161,cubierto,ninguna,humeda,1020,1000,700.0,9.9,False,False,False,17,False,3,75,Peligro
18.4,79,44.9,4232,granizo,27.1,0,90,44.9,0.0,58.4,1008,cubierto,severa,mojada,1000,1000,1648.0,13.6,False,True,False,9,False,8,228,Peligro
19.7,49,3.7,9140,despejado,0.0,241,90,1.8,-3.2,4.1,13299,despejado,ninguna,seca,1012,0,564.0,12.9,False,False,False,15,False,6,160,Seguro
26.8,73,22.5,7815,nublado,1.4,274,0,22.4,1.6,27.0,3588,dispersas,ninguna,seca,1018,0,1416.0,22.3,False,False,False,17,False,1,7,Precaución
34.3,54,9.4,9943,despejado,0.0,27,270,8.4,-4.3,14.1,5158,despejado,leve,seca,1022,500,2936.0,21.9,False,False,False,12,False,12,349,Seguro
15.6,90,21.5,3750,lluvia_ligera,3.0,315,0,15.2,15.2,27.9,1866,cubierto,leve,mojada,1019,1000,1312.0,10.8,False,False,False,9,False,7,189,Precaución
10.3,76,10.7,5610,lluvia_ligera,4.3,155,270,9.7,-4.5,15.0,1659,nublado,leve,humeda,1001,0,-564.0,5.9,False,False,False,9,False,4,118,Seguro
9.5,87,13.6,6385,lluvia_ligera,6.1,145,0,7.8,-11.1,16.3,1800,nublado,leve,humeda,1016,0,-660.0,6.1,False,True,False,11,False,9,266,Peligro
16.4,78,24.2,6055,lluvia_ligera,5.5,116,315,7.9,-22.9,26.6,2325,nublado,leve,mojada,1013,0,168.0,13.3,False,False,False,2,True,7,198,Precaución
16.0,89,22.6,5878,lluvia_ligera,3.6,290,135,9.6,-20.5,31.6,823,cubierto,leve,mojada,1008,1000,1360.0,12.2,False,False,False,21,True,9,269,Precaución
10.9,100,5.0,2462,niebla,0.8,279,90,0.8,-4.9,7.0,172,cubierto,ninguna,humeda,1018,1000,748.0,10.8,False,False,False,8,False,10,283,Precaución
3.4,85,34.1,1484,nieve,17.5,234,90,20.0,-27.6,44.3,464,cubierto,leve,contaminada,1009,2500,1708.0,-0.4,False,False,False,1,True,1,10,Peligro
20.2,26,3.1,9586,despejado,0.0,113,270,1.2,-2.9,3.4,14199,despejado,leve,seca,1019,500,1244.0,5.5,False,False,False,23,True,7,185,Seguro
17.3,95,3.3,1516,niebla,1.8,28,135,3.2,-1.0,4.0,752,cubierto,ninguna,humeda,1011,1000,1516.0,16.2,False,False,False,9,False,7,181,Precaución
21.6,56,11.7,7826,nublado,0.2,105,0,11.3,-3.0,16.4,3726,dispersas,leve,humeda,1006,0,792.0,7.1,False,False,False,11,False,3,63,Seguro
18.8,87,18.0,3032,lluvia_ligera,6.6,323,225,17.8,-2.5,23.4,1431,nublado,leve,mojada,1001,0,456.0,15.6,False,False,False,12,False,3,81,Precaución
17.1,51,8.1,8407,despejado,0.0,171,90,8.0,1.3,12.1,14539,despejado,ninguna,seca,1027,2500,3352.0,5.1,False,False,False,10,False,11,309,Seguro
6.9,93,34.3,1280,tormenta,15.3,253,180,32.8,10.0,41.2,738,cubierto,severa,contaminada,986,500,-352.0,5.0,True,True,False,8,False,5,148,Peligro
18.7,77,21.2,3714,lluvia_ligera,5.5,68,315,19.5,-8.3,27.6,2176,cubierto,leve,mojada,1010,0,444.0,14.0,False,False,False,9,False,9,262,Precaución
15.4,93,11.7,898,niebla,0.1,34,45,2.2,11.5,16.4,464,cubierto,ninguna,humeda,1010,2000,2528.0,13.4,False,False,False,2,True,8,231,Precaución
20.3,28,11.6,8355,despejado,0.0,210,180,5.8,10.0,15.1,9394,despejado,ninguna,seca,1014,500,1256.0,5.8,False,False,False,18,False,11,325,Seguro
12.6,80,17.7,5281,lluvia_ligera,3.2,130,180,13.6,11.4,24.8,2473,cubierto,moderada,humeda,1011,1000,952.0,10.4,False,False,False,0,True,10,295,Precaución
16.9,49,9.4,8247,despejado,0.0,19,45,4.1,8.4,14.1,12887,despejado,ninguna,seca,1015,2000,2708.0,4.1,False,False,False,20,False,10,295,Seguro
32.9,27,12.8,8300,despejado,0.0,45,90,9.1,9.1,17.9,11643,despejado,leve,seca,1023,500,2768.0,21.8,False,False,False,9,False,6,155,Seguro
18.5,49,2.8,9257,despejado,0.0,169,270,2.7,-0.5,4.2,14983,despejado,ninguna,seca,1012,500,1040.0,13.5,False,False,False,19,False,10,272,Seguro
8.3,93,5.8,1597,niebla,0.6,38,315,5.8,0.7,7.5,550,cubierto,ninguna,humeda,1017,0,-804.0,8.1,True,False,False,18,False,1,14,Precaución
26.1,38,5.5,8641,despejado,0.0,16,180,1.5,-5.3,7.2,9031,despejado,ninguna,seca,1025,2000,3812.0,16.6,False,False,False,2,True,3,84,Seguro
21.1,27,11.1,8011,despejado,0.0,71,180,10.5,-3.6,15.5,14365,despejado,leve,seca,1021,1000,1972.0,11.0,False,False,False,3,True,8,236,Seguro
3.2,82,34.9,1782,nieve,10.1,226,0,25.1,-24.2,48.9,1814,cubierto,moderada,nevada,1005,500,-796.0,0.9,True,False,False,10,False,6,175,Peligro
16.6,96,33.6,3062,lluvia_fuerte,22.4,122,135,7.6,32.7,47.0,693,cubierto,severa,mojada,995,1000,1432.0,15.9,False,True,False,8,False,7,194,Peligro
12.9,61,22.9,8932,nublado,1.4,252,135,20.4,-10.4,29.8,3313,nublado,leve,humeda,1011,500,368.0,-1.9,False,False,False,18,False,8,210,Precaución
16.5,45,12.4,9129,despejado,0.0,314,180,8.9,-8.6,14.9,13025,despejado,ninguna,seca,1013,0,180.0,9.3,False,False,False,2,True,7,197,Seguro
4.6,85,34.1,2763,nieve,6.6,265,0,34.0,-3.0,44.3,601,cubierto,moderada,nevada,1012,2000,1232.0,0.3,False,False,False,18,False,12,354,Peligro
9.4,85,13.6,6468,lluvia_ligera,5.4,211,315,13.2,-3.3,15.0,1066,nublado,moderada,humeda,1009,1000,568.0,6.1,False,False,False,21,True,8,226,Precaución
15.9,85,44.0,1909,lluvia_fuerte,10.7,306,135,6.9,-43.5,48.4,1119,cubierto,severa,contaminada,988,1000,1348.0,11.0,False,False,False,19,False,10,281,Peligro
13.2,99,9.7,868,niebla,0.6,60,135,9.4,2.5,14.5,282,cubierto,ninguna,humeda,1015,2500,2884.0,12.0,False,False,False,0,True,3,82,Precaución
14.2,64,18.9,8063,nublado,1.9,238,225,4.3,18.4,28.3,2964,nublado,leve,humeda,1014,0,-96.0,0.1,False,False,False,0,True,8,216,Seguro
22.7,73,14.5,6698,nublado,1.1,303,270,7.9,12.2,17.4,2848,dispersas,leve,humeda,1018,0,924.0,18.8,False,False,False,3,True,12,334,Seguro
16.7,84,21.4,5278,lluvia_ligera,4.6,182,135,15.7,14.6,25.7,2280,cubierto,leve,humeda,1014,2500,3304.0,13.4,False,False,False,20,False,2,37,Precaución
14.2,98,23.4,2058,lluvia_fuerte,15.9,11,180,4.5,-23.0,25.7,609,cubierto,severa,contaminada,982,500,524.0,12.2,False,False,True,3,True,11,301,Peligro
16.0,36,13.8,9209,despejado,0.0,77,135,11.7,7.3,15.2,6802,despejado,ninguna,seca,1019,1000,1360.0,1.9,False,False,False,0,True,6,171,Seguro
19.4,71,24.6,8981,nublado,0.3,189,180,3.8,24.3,32.0,2207,dispersas,ninguna,humeda,1014,2500,3628.0,16.9,False,False,False,3,True,2,45,Seguro
21.5,63,14.4,7542,nublado,1.6,277,135,8.9,-11.3,20.2,1753,nublado,ninguna,humeda,1005,1000,2020.0,15.2,False,False,False,15,False,7,199,Seguro
0.6,83,21.4,3292,nieve,10.2,244,270,9.4,19.2,27.8,1127,cubierto,leve,nevada,1003,2000,752.0,-2.9,False,False,False,22,True,8,224,Precaución
21.5,88,17.2,3146,lluvia_ligera,2.6,281,180,16.9,-3.3,20.6,1412,cubierto,leve,mojada,1004,0,780.0,17.4,False,False,False,8,False,6,169,Precaución
13.2,89,18.3,3581,lluvia_ligera,7.7,89,315,13.2,-12.7,22.0,1692,nublado,leve,humeda,1008,0,-216.0,9.6,False,False,False,19,False,11,311,Precaución
20.1,27,5.1,9953,despejado,0.0,334,225,4.8,-1.7,7.1,8173,despejado,ninguna,seca,1030,2500,3712.0,6.2,False,False,False,20,False,6,155,Seguro
16.8,82,13.1,3692,lluvia_ligera,2.9,67,225,4.9,-12.1,14.4,1909,nublado,leve,mojada,1016,0,216.0,13.5,False,False,False,17,False,12,348,Seguro
34.8,38,2.4,8927,despejado,0.0,302,225,2.3,0.5,2.9,7803,despejado,leve,seca,1010,1000,3616.0,29.6,False,False,False,18,False,1,3,Seguro
7.5,89,43.0,1631,tormenta,27.9,43,90,31.4,29.3,60.2,454,cubierto,severa,contaminada,985,2500,2200.0,4.0,False,True,True,3,True,12,348,Peligro
13.6,97,6.7,2436,niebla,2.0,243,0,6.0,-3.0,8.7,699,cubierto,ninguna,mojada,1006,0,-168.0,12.1,False,False,False,18,False,8,229,Precaución
6.2,97,10.5,1722,niebla,1.8,300,90,5.2,-9.1,12.6,610,cubierto,ninguna,mojada,1003,2500,2044.0,4.7,True,False,False,18,False,11,302,Precaución
18.1,77,27.1,3368,lluvia_ligera,3.9,136,135,0.5,27.1,35.2,2203,nublado,leve,mojada,1014,500,992.0,14.2,False,False,False,15,False,10,271,Precaución
14.2,77,26.0,3735,lluvia_ligera,4.5,44,225,0.5,-26.0,39.0,1642,cubierto,leve,humeda,1010,2500,3004.0,12.1,False,False,False,4,True,5,129,Precaución
16.3,92,2.1,1435,niebla,1.6,231,225,0.2,2.1,3.2,334,cubierto,ninguna,mojada,1000,2500,3256.0,15.0,False,False,False,18,False,12,336,Precaución
21.9,90,19.1,5265,lluvia_ligera,5.6,317,315,0.7,19.1,24.8,2017,cubierto,leve,mojada,1014,500,1448.0,18.4,False,False,False,3,True,6,157,Seguro
12.6,85,20.3,6897,lluvia_ligera,5.9,320,315,1.8,20.2,22.3,1341,nublado,leve,mojada,1005,2000,2192.0,10.6,False,False,False,16,False,9,241,Precaución
7.3,97,11.7,1864,niebla,1.0,311,315,0.8,11.7,15.2,443,cubierto,ninguna,humeda,1020,500,-304.0,6.3,True,False,False,22,True,1,7,Precaución
12.1,69,18.8,7907,nublado,1.1,354,315,11.8,14.6,24.4,3877,nublado,leve,seca,1007,0,-348.0,0.5,False,False,False,8,False,9,269,Seguro
12.3,93,30.9,1118,lluvia_fuerte,15.8,318,90,23.0,-20.7,46.3,1128,cubierto,severa,mojada,998,2500,2776.0,11.0,False,False,False,2,True,12,330,Peligro
26.6,59,11.4,8874,nublado,0.3,253,90,3.3,-10.9,17.1,3341,nublado,leve,seca,1008,0,1392.0,12.4,False,False,False,5,True,4,103,Seguro
7.9,97,47.3,1305,tormenta,30.4,84,90,4.9,47.0,56.8,422,cubierto,severa,mojada,986,2000,1628.0,6.7,True,True,False,11,False,12,364,Peligro
15.3,99,44.7,1724,lluvia_fuerte,24.6,81,0,44.1,7.0,58.1,1324,cubierto,severa,mojada,982,0,36.0,13.8,False,False,False,21,True,12,347,Peligro
14.5,73,41.4,3052,granizo,12.4,328,270,35.1,21.9,45.5,1682,cubierto,severa,contaminada,1009,0,-60.0,12.3,False,True,True,7,False,2,43,Peligro
14.8,82,23.3,6013,lluvia_ligera,4.5,168,315,12.7,-19.5,32.6,2167,nublado,leve,mojada,1000,1000,1216.0,11.3,False,False,False,17,False,11,315,Precaución
18.9,68,12.0,7216,nublado,0.4,336,45,11.2,4.3,15.6,2891,dispersas,leve,humeda,1000,0,468.0,5.2,False,False,False,11,False,3,61,Seguro
21.4,77,12.3,4306,lluvia_ligera,7.1,250,45,5.2,-11.1,13.5,1263,cubierto,moderada,mojada,1000,500,1388.0,18.0,False,False,False,3,True,6,153,Precaución
